MAE,RMSE,Loss,RegLoss,epoch
635881.1875,670043.5,0.620718777179718,0.0,0
616347.5,648739.25,0.5877865552902222,0.0,1
587847.75,619448.1875,0.5463478565216064,0.0,2
569417.0,598549.8125,0.5141035318374634,0.0,3
545661.6875,571517.5,0.47397100925445557,0.0,4
514608.78125,538557.4375,0.4253075420856476,0.0,5
480116.4375,501874.9375,0.3712271451950073,0.0,6
441275.59375,461738.6875,0.3120851516723633,0.0,7
395510.8125,418415.0,0.2523999810218811,0.0,8
351875.4375,376043.40625,0.20026884973049164,0.0,9
295401.125,325070.0625,0.1474650502204895,0.0,10
253274.921875,286537.40625,0.11207714676856995,0.0,11
213595.90625,248022.671875,0.08253863453865051,0.0,12
182359.8125,216134.25,0.06209034472703934,0.0,13
161157.0625,198644.3125,0.051382336765527725,0.0,14
139536.28125,178744.9375,0.040986157953739166,0.0,15
126099.9296875,158338.671875,0.03462643921375275,0.0,16
121373.0859375,159197.859375,0.033073678612709045,0.0,17
115088.5390625,152289.671875,0.030315199866890907,0.0,18
106544.0703125,140049.71875,0.027083687484264374,0.0,19
102712.9140625,138587.828125,0.02524307183921337,0.0,20
96337.953125,133535.5625,0.022901682183146477,0.0,21
91355.0,123439.609375,0.02085336297750473,0.0,22
88209.3125,122297.0,0.019451376050710678,0.0,23
87362.28125,118233.640625,0.01895732432603836,0.0,24
80485.359375,111031.2734375,0.016178736463189125,0.0,25
78964.0625,109160.8359375,0.015348843298852444,0.0,26
75141.328125,103344.59375,0.013866491615772247,0.0,27
76359.8828125,100206.1796875,0.01389188040047884,0.0,28
70300.1640625,94411.671875,0.011538275517523289,0.0,29
69275.625,90635.3203125,0.010953150689601898,0.0,30
70678.6015625,91498.71875,0.011009719222784042,0.0,31
68660.7890625,87239.15625,0.010133161209523678,0.0,32
67183.8046875,83963.375,0.009731905534863472,0.0,33
69310.640625,87117.21875,0.01031575258821249,0.0,34
68327.2734375,85327.625,0.009844716638326645,0.0,35
66032.6484375,82876.4765625,0.009071853011846542,0.0,36
64854.54296875,80435.140625,0.008744534105062485,0.0,37
66434.96875,82451.875,0.009166407398879528,0.0,38
65317.02734375,80644.375,0.008879076689481735,0.0,39
66315.6015625,80233.96875,0.008990376256406307,0.0,40
61855.7578125,76251.140625,0.00803413800895214,0.0,41
61359.65234375,75718.5703125,0.007864633575081825,0.0,42
60792.3828125,75022.984375,0.007864761166274548,0.0,43
61195.453125,74080.0625,0.007828585803508759,0.0,44
59958.16796875,74250.15625,0.007789403200149536,0.0,45
60158.10546875,72861.578125,0.007830813527107239,0.0,46
57688.07421875,70590.2265625,0.007143327966332436,0.0,47
56672.75,70424.4921875,0.00704245176166296,0.0,48
58410.66796875,71402.671875,0.0073550790548324585,0.0,49
56797.68359375,69071.53125,0.006851145997643471,0.0,50
55057.62109375,67338.75,0.006715243682265282,0.0,51
53322.2421875,65692.796875,0.006562758702784777,0.0,52
54109.70703125,66387.71875,0.006617626175284386,0.0,53
52442.32421875,63381.296875,0.005931053776293993,0.0,54
50997.53515625,62277.71484375,0.005820393096655607,0.0,55
49644.265625,61600.03515625,0.0057485573925077915,0.0,56
53322.67578125,64779.52734375,0.00648711621761322,0.0,57
50559.41796875,62577.5703125,0.0062408773228526115,0.0,58
47770.8046875,59827.8671875,0.005456680431962013,0.0,59
46890.23046875,58190.86328125,0.005302627570927143,0.0,60
46473.40234375,56962.953125,0.005039596930146217,0.0,61
46364.23828125,56508.7109375,0.005089447367936373,0.0,62
47834.27734375,58705.16796875,0.005789073184132576,0.0,63
44407.72265625,54306.47265625,0.004673924297094345,0.0,64
48255.53125,60584.90234375,0.006024181842803955,0.0,65
42884.91015625,52576.00390625,0.004587788134813309,0.0,66
41012.94921875,51779.43359375,0.0043309531174600124,0.0,67
41078.26171875,50027.71484375,0.004045775160193443,0.0,68
39491.78125,48711.1953125,0.0037745265290141106,0.0,69
41294.9921875,51599.55859375,0.004432989284396172,0.0,70
40309.3984375,49908.73046875,0.00407619820907712,0.0,71
43009.734375,53358.48046875,0.004974308889359236,0.0,72
46797.796875,58266.1171875,0.006190409883856773,0.0,73
