MAE,RMSE,Loss,RegLoss,epoch
107429.53125,114816.2734375,0.4658370912075043,0.0,0
104031.5078125,111376.9375,0.4421871602535248,0.0,1
103214.875,110699.6328125,0.434788316488266,0.0,2
103197.8515625,110068.5625,0.43134167790412903,0.0,3
100335.9375,107320.0546875,0.41043996810913086,0.0,4
97054.8984375,103216.0390625,0.38784050941467285,0.0,5
94903.6171875,101058.8125,0.37334147095680237,0.0,6
93925.4765625,100610.4765625,0.3618546426296234,0.0,7
90574.8828125,96653.2265625,0.34329187870025635,0.0,8
90163.46875,96063.2421875,0.33750006556510925,0.0,9
86054.3984375,91773.4921875,0.3114560544490814,0.0,10
85771.9921875,91154.1328125,0.312062531709671,0.0,11
81033.5234375,86349.6953125,0.27990975975990295,0.0,12
77735.328125,83090.0390625,0.2565605938434601,0.0,13
73645.3828125,78598.0859375,0.2310982346534729,0.0,14
70341.3515625,75802.1953125,0.2108645886182785,0.0,15
67121.4609375,72425.1328125,0.19457735121250153,0.0,16
62388.6875,67642.8671875,0.16845424473285675,0.0,17
58776.25390625,64385.00390625,0.1503574252128601,0.0,18
54312.54296875,60267.15234375,0.13137318193912506,0.0,19
48549.43359375,54945.98046875,0.11153184622526169,0.0,20
44637.77734375,51829.84375,0.09663301706314087,0.0,21
40793.14453125,48306.08203125,0.08440327644348145,0.0,22
36795.61328125,44945.46875,0.07250458002090454,0.0,23
32457.583984375,40017.6796875,0.06061175465583801,0.0,24
30580.791015625,38572.92578125,0.05370335653424263,0.0,25
31205.400390625,38141.5390625,0.05333811044692993,0.0,26
28846.21875,35576.64453125,0.04531558230519295,0.0,27
27924.537109375,33893.62109375,0.04178131744265556,0.0,28
27396.390625,33208.64453125,0.03982475772500038,0.0,29
28067.396484375,33083.0390625,0.041764359921216965,0.0,30
26489.830078125,31275.837890625,0.035400498658418655,0.0,31
25974.388671875,30703.142578125,0.03345942497253418,0.0,32
24955.5,29443.8125,0.03077944926917553,0.0,33
24433.8515625,28605.7265625,0.029208486899733543,0.0,34
23808.291015625,28009.548828125,0.027532005682587624,0.0,35
22859.751953125,27104.548828125,0.025790398940443993,0.0,36
22338.419921875,26697.302734375,0.024521544575691223,0.0,37
22300.96875,26462.212890625,0.02398642711341381,0.0,38
