MAE,RMSE,Loss,RegLoss,epoch
942503.0625,1054445.75,0.8029746413230896,0.0,0
926258.5625,1028331.25,0.7832857966423035,0.0,1
910629.8125,1014739.4375,0.7642490863800049,0.0,2
893888.4375,992190.8125,0.7446586489677429,0.0,3
874556.5,972642.8125,0.721565306186676,0.0,4
853246.1875,946803.9375,0.6960859894752502,0.0,5
828256.8125,917809.0,0.6665253639221191,0.0,6
799583.9375,881954.9375,0.6323408484458923,0.0,7
768593.6875,847950.6875,0.5961614847183228,0.0,8
731737.6875,806473.8125,0.5535730719566345,0.0,9
691147.6875,756780.0625,0.5067957043647766,0.0,10
644454.1875,705782.9375,0.4537339210510254,0.0,11
592958.875,648943.9375,0.3963366448879242,0.0,12
536545.5625,585329.0625,0.33501872420310974,0.0,13
473380.84375,515403.125,0.2700791358947754,0.0,14
405168.5,444173.46875,0.20404952764511108,0.0,15
333826.40625,372253.96875,0.14419427514076233,0.0,16
264260.84375,306309.34375,0.09980783611536026,0.0,17
209114.265625,259479.109375,0.07194382697343826,0.0,18
178750.296875,231227.515625,0.05469342693686485,0.0,19
168060.671875,204899.765625,0.044614676386117935,0.0,20
156063.828125,189099.75,0.03568563237786293,0.0,21
137004.640625,164721.359375,0.026656312867999077,0.0,22
115182.2265625,138754.296875,0.018015293404459953,0.0,23
96705.875,115839.5546875,0.011808200739324093,0.0,24
84410.0390625,101527.3671875,0.008653925731778145,0.0,25
76989.0,93801.1171875,0.007131129503250122,0.0,26
73790.6484375,89000.1875,0.006583442445844412,0.0,27
71468.109375,87187.6484375,0.006265698466449976,0.0,28
70902.890625,85780.0234375,0.006201971787959337,0.0,29
70155.1875,85592.5625,0.006087345536798239,0.0,30
69655.3515625,84054.4375,0.006006540730595589,0.0,31
69184.5234375,83571.4609375,0.005929651204496622,0.0,32
68656.1015625,83398.9921875,0.005904471967369318,0.0,33
68047.4609375,82727.2578125,0.00580934202298522,0.0,34
67787.6484375,81979.734375,0.005747201386839151,0.0,35
67605.1953125,82817.4921875,0.005726708099246025,0.0,36
66890.90625,81208.59375,0.005625305697321892,0.0,37
66296.5234375,81831.03125,0.005598146468400955,0.0,38
66142.8046875,80589.8359375,0.005527788773179054,0.0,39
66081.2421875,81127.84375,0.00550936721265316,0.0,40
65538.2578125,80650.2734375,0.005410404410213232,0.0,41
65215.32421875,80114.25,0.00540285324677825,0.0,42
64843.22265625,79700.515625,0.005405992269515991,0.0,43
64156.08984375,79446.0546875,0.0052991509437561035,0.0,44
64515.66015625,79263.5,0.00531899556517601,0.0,45
63575.73828125,77846.3515625,0.00521837780252099,0.0,46
63416.65234375,78284.4140625,0.005169577430933714,0.0,47
62702.578125,76455.7109375,0.005087883677333593,0.0,48
62333.12890625,77761.2109375,0.0050820219330489635,0.0,49
62366.22265625,77352.0,0.005048760678619146,0.0,50
62944.47265625,77000.6484375,0.005132114980369806,0.0,51
61860.75390625,76979.3984375,0.0050385198555886745,0.0,52
61761.984375,76905.734375,0.005055576097220182,0.0,53
62073.69921875,77481.375,0.005092404317110777,0.0,54
59915.45703125,74871.0859375,0.004779223818331957,0.0,55
60599.34375,76254.1171875,0.0049867755733430386,0.0,56
61100.07421875,75914.7109375,0.0049219452776014805,0.0,57
60099.55078125,74742.5546875,0.0048223515041172504,0.0,58
59693.09375,74907.8046875,0.004906882997602224,0.0,59
60759.84765625,74927.6484375,0.004842264577746391,0.0,60
59704.92578125,74658.15625,0.004969376139342785,0.0,61
59607.921875,74436.46875,0.004765447694808245,0.0,62
58180.671875,73209.3046875,0.004605738911777735,0.0,63
57734.81640625,72887.34375,0.004668943118304014,0.0,64
57685.94140625,71703.3515625,0.0044408622197806835,0.0,65
