MAE,RMSE,Loss,RegLoss,epoch
669129.125,763170.125,1.8434361219406128,0.0,0
659661.375,752573.375,1.8042861223220825,0.0,1
626919.25,722345.9375,1.7069170475006104,0.0,2
621214.0,717606.4375,1.690354347229004,0.0,3
592965.0,696143.875,1.5764135122299194,0.0,4
556606.25,654580.25,1.4725794792175293,0.0,5
539892.875,642622.5,1.4173474311828613,0.0,6
520618.21875,618372.625,1.3458186388015747,0.0,7
491571.5,583216.9375,1.2412773370742798,0.0,8
459227.625,535424.5625,1.1266977787017822,0.0,9
430511.1875,500613.625,1.0265002250671387,0.0,10
401669.125,468738.71875,0.9196130037307739,0.0,11
362847.125,426154.5625,0.7942322492599487,0.0,12
314867.8125,372411.59375,0.6399984359741211,0.0,13
269967.71875,322832.09375,0.5035761594772339,0.0,14
218162.0625,268955.0625,0.362604558467865,0.0,15
178658.421875,225782.0,0.26369914412498474,0.0,16
149943.890625,197323.0,0.19939158856868744,0.0,17
135444.0625,176111.296875,0.16438725590705872,0.0,18
129058.0390625,162476.90625,0.14862826466560364,0.0,19
126034.015625,156081.640625,0.1395004540681839,0.0,20
118454.84375,148161.4375,0.12536419928073883,0.0,21
111477.921875,140971.421875,0.11246547102928162,0.0,22
105050.140625,132872.703125,0.10068293660879135,0.0,23
98534.3515625,125451.71875,0.08847808837890625,0.0,24
93517.2265625,116350.7265625,0.07810304313898087,0.0,25
86305.34375,108674.3671875,0.06745775043964386,0.0,26
81110.171875,101182.3046875,0.058564621955156326,0.0,27
73569.5703125,92402.09375,0.048668622970581055,0.0,28
68817.1015625,85721.46875,0.04229486361145973,0.0,29
63786.234375,79058.59375,0.036124635487794876,0.0,30
59443.421875,73402.9453125,0.031396571546792984,0.0,31
56149.93359375,68102.1484375,0.02773776277899742,0.0,32
52482.51171875,63433.0546875,0.02432762086391449,0.0,33
48937.69921875,59325.1796875,0.021447381004691124,0.0,34
47417.578125,56676.390625,0.01990249566733837,0.0,35
44776.8828125,53236.328125,0.017843279987573624,0.0,36
42562.375,50214.44921875,0.016377000138163567,0.0,37
39548.953125,46963.125,0.014443670399487019,0.0,38
37681.51171875,44607.109375,0.013302233070135117,0.0,39
36622.3203125,43068.953125,0.012602990493178368,0.0,40
