MAE,RMSE,Loss,RegLoss,epoch
414322.15625,527255.3125,0.6644029021263123,0.0,0
407598.09375,517303.0,0.6455621719360352,0.0,1
397325.875,503957.5,0.6241161227226257,0.0,2
379693.34375,488099.53125,0.5858562588691711,0.0,3
369997.21875,471834.84375,0.5681084394454956,0.0,4
355300.15625,457686.03125,0.5371953248977661,0.0,5
344990.1875,444338.5,0.5188802480697632,0.0,6
325029.3125,426611.15625,0.4764213562011719,0.0,7
308195.59375,403058.65625,0.4391977787017822,0.0,8
289198.53125,372962.34375,0.4001674950122833,0.0,9
269933.5,353907.5,0.3609880208969116,0.0,10
248677.828125,327429.09375,0.3179289996623993,0.0,11
224131.6875,291971.96875,0.2682252526283264,0.0,12
201822.796875,262282.53125,0.22529460489749908,0.0,13
175311.4375,224872.1875,0.17660363018512726,0.0,14
150119.796875,196850.265625,0.13324066996574402,0.0,15
124450.5859375,160562.078125,0.09250567108392715,0.0,16
101934.03125,130480.65625,0.06421124190092087,0.0,17
82339.0078125,104518.34375,0.040370408445596695,0.0,18
69978.8046875,86457.1328125,0.027493543922901154,0.0,19
61579.13671875,74579.7890625,0.019989680498838425,0.0,20
57063.80859375,68267.9375,0.01697552390396595,0.0,21
54145.58984375,64459.55078125,0.015036904253065586,0.0,22
51938.984375,61825.01953125,0.013900169171392918,0.0,23
50283.50390625,59470.9375,0.012784047983586788,0.0,24
48414.46484375,57832.125,0.011646359227597713,0.0,25
47745.84375,56732.48828125,0.011090729385614395,0.0,26
46193.60546875,54264.109375,0.010259670205414295,0.0,27
44522.76171875,52047.38671875,0.009687944315373898,0.0,28
43758.52734375,51785.92578125,0.009422315284609795,0.0,29
42573.296875,50379.86328125,0.008953736163675785,0.0,30
41968.42578125,49840.21484375,0.00873288419097662,0.0,31
40858.96484375,49138.01171875,0.00846785120666027,0.0,32
40115.3515625,47851.43359375,0.008289157412946224,0.0,33
39103.41796875,46640.33203125,0.007914776913821697,0.0,34
38248.24609375,45908.69921875,0.007674832362681627,0.0,35
37632.53515625,45353.80859375,0.007511794567108154,0.0,36
36721.8203125,44713.828125,0.0071828109212219715,0.0,37
36159.421875,43910.96875,0.006997851189225912,0.0,38
35322.36328125,43435.23828125,0.0067819333635270596,0.0,39
34404.36328125,42532.99609375,0.006598497275263071,0.0,40
33813.546875,41250.71484375,0.006389101967215538,0.0,41
32830.0234375,40734.55078125,0.006132310256361961,0.0,42
32679.095703125,40461.26171875,0.005977210123091936,0.0,43
31732.9453125,39452.9375,0.005735000129789114,0.0,44
30827.181640625,38833.015625,0.005597485229372978,0.0,45
30518.447265625,38192.94921875,0.005467848852276802,0.0,46
29699.841796875,36727.0078125,0.005159543361514807,0.0,47
29076.837890625,36597.92578125,0.0050994777120649815,0.0,48
28912.453125,36464.359375,0.004995389375835657,0.0,49
28385.220703125,35695.21484375,0.00486702099442482,0.0,50
27819.884765625,35239.1015625,0.004708672408014536,0.0,51
27957.2265625,35269.6484375,0.004749447572976351,0.0,52
28036.986328125,34869.93359375,0.004681624937802553,0.0,53
27165.515625,34980.41796875,0.004624555353075266,0.0,54
26640.0625,33819.33203125,0.0043840291909873486,0.0,55
27108.638671875,34462.67578125,0.004477979149669409,0.0,56
26517.1796875,33677.92578125,0.004389848094433546,0.0,57
26180.591796875,33306.38671875,0.004182250704616308,0.0,58
26185.310546875,32270.8984375,0.00418519414961338,0.0,59
25679.6875,32237.1640625,0.004106336273252964,0.0,60
26103.875,32590.138671875,0.004224610980600119,0.0,61
25280.607421875,32029.873046875,0.003949602134525776,0.0,62
25314.884765625,32043.609375,0.003956798929721117,0.0,63
25340.830078125,31857.828125,0.003878037678077817,0.0,64
24727.990234375,31733.314453125,0.003913865890353918,0.0,65
24829.146484375,31014.21875,0.0037833775859326124,0.0,66
24278.759765625,30648.40625,0.003657185472548008,0.0,67
24353.986328125,30419.408203125,0.0036991192027926445,0.0,68
24383.458984375,30944.021484375,0.0037360864225775003,0.0,69
24937.611328125,31468.310546875,0.003926403354853392,0.0,70
24236.0078125,30322.8359375,0.003588472492992878,0.0,71
23601.482421875,29872.875,0.0036018111277371645,0.0,72
23429.3046875,29559.384765625,0.0034552589058876038,0.0,73
23540.109375,29935.880859375,0.0035602154675871134,0.0,74
23664.0390625,29600.6875,0.0035059053916484118,0.0,75
24223.634765625,30564.8671875,0.003839818062260747,0.0,76
23366.578125,29836.662109375,0.003496680175885558,0.0,77
23108.5703125,29693.873046875,0.003572136862203479,0.0,78
22932.341796875,29083.5859375,0.0034185482654720545,0.0,79
23125.7109375,30015.234375,0.0035124586429446936,0.0,80
22208.75,28322.140625,0.003164702793583274,0.0,81
22628.091796875,28968.7578125,0.003341875271871686,0.0,82
22689.5546875,29314.578125,0.0033795612398535013,0.0,83
22842.369140625,28713.990234375,0.0034090832341462374,0.0,84
22066.216796875,28287.431640625,0.0033300546929240227,0.0,85
22831.5703125,29269.615234375,0.003439252031967044,0.0,86
22141.373046875,29037.291015625,0.003382035531103611,0.0,87
22620.298828125,28896.654296875,0.0033301019575446844,0.0,88
21848.083984375,27856.6796875,0.003199189668521285,0.0,89
22992.6640625,29560.2265625,0.003517037257552147,0.0,90
23122.982421875,29176.283203125,0.0033167654182761908,0.0,91
22897.001953125,29050.759765625,0.003358816960826516,0.0,92
22196.546875,29166.255859375,0.003446136834099889,0.0,93
23238.619140625,29613.166015625,0.0035288615617901087,0.0,94
23126.919921875,28967.904296875,0.0033558618742972612,0.0,95
23093.705078125,30432.119140625,0.003764917142689228,0.0,96
23706.548828125,30964.759765625,0.0038836393505334854,0.0,97
21969.185546875,29067.09375,0.0034166898112744093,0.0,98
21646.091796875,28885.640625,0.003342270152643323,0.0,99
21447.068359375,27951.0546875,0.003219874808564782,0.0,100
21574.447265625,28350.0078125,0.003268501488491893,0.0,101
21236.611328125,27663.353515625,0.003251955145969987,0.0,102
22235.259765625,29576.859375,0.003497450379654765,0.0,103
21087.66796875,27941.814453125,0.00322540570050478,0.0,104
22035.1640625,28851.4296875,0.0034671202301979065,0.0,105
23317.478515625,30000.6015625,0.003937046974897385,0.0,106
22304.1328125,29910.662109375,0.0036294942256063223,0.0,107
24846.5859375,30670.814453125,0.0038489149883389473,0.0,108
22598.171875,29504.099609375,0.0036166708450764418,0.0,109
22442.4140625,29786.875,0.0036782457027584314,0.0,110
21536.837890625,28173.947265625,0.0032139623071998358,0.0,111
23041.859375,29884.658203125,0.0036185660865157843,0.0,112
22914.013671875,29449.595703125,0.003611230058595538,0.0,113
24642.318359375,31215.859375,0.004040563944727182,0.0,114
23315.5703125,29979.744140625,0.0035141578409820795,0.0,115
22316.916015625,28673.970703125,0.003424324793741107,0.0,116
23067.984375,29415.828125,0.0036817847285419703,0.0,117
22327.044921875,29773.490234375,0.0036589617375284433,0.0,118
22283.4921875,29272.267578125,0.0035686700139194727,0.0,119
21725.814453125,28244.384765625,0.0033522022422403097,0.0,120
21544.203125,28620.421875,0.0033174699638038874,0.0,121
22874.90625,29852.806640625,0.0035764516796916723,0.0,122
22356.814453125,29295.501953125,0.00365215796045959,0.0,123
23760.123046875,31476.740234375,0.004145873710513115,0.0,124
22575.990234375,29680.033203125,0.003825549269095063,0.0,125
21778.146484375,28743.423828125,0.003257352625951171,0.0,126
21813.234375,28554.1640625,0.0035116439685225487,0.0,127
22460.3671875,29146.333984375,0.0034175037872046232,0.0,128
21807.712890625,29048.861328125,0.0035059142392128706,0.0,129
21959.009765625,29145.962890625,0.0035539285745471716,0.0,130
23397.880859375,29904.0703125,0.003937382251024246,0.0,131
24261.216796875,32020.220703125,0.004607294220477343,0.0,132
23988.201171875,31625.484375,0.004232979845255613,0.0,133
22249.373046875,29712.349609375,0.003726003924384713,0.0,134
26011.8203125,33372.1796875,0.0048673623241484165,0.0,135
24370.431640625,32496.703125,0.004266736563295126,0.0,136
22650.412109375,30104.994140625,0.0036859456449747086,0.0,137
22421.703125,29777.162109375,0.0035498514771461487,0.0,138
22264.970703125,29105.333984375,0.003582870587706566,0.0,139
22888.169921875,29216.8984375,0.003735734848305583,0.0,140
24272.2421875,31052.109375,0.003854400245472789,0.0,141
22179.783203125,28713.677734375,0.003440268337726593,0.0,142
21146.533203125,27924.849609375,0.0032038583885878325,0.0,143
21874.443359375,28432.962890625,0.003281366778537631,0.0,144
21673.298828125,28424.2265625,0.003477289341390133,0.0,145
22798.185546875,28427.84375,0.0032553488854318857,0.0,146
23320.900390625,30362.5859375,0.00377625017426908,0.0,147
21412.001953125,28441.236328125,0.0033722370862960815,0.0,148
22539.21875,29335.611328125,0.003574729897081852,0.0,149
22574.763671875,29055.396484375,0.0035054804757237434,0.0,150
22883.0390625,29932.630859375,0.003751154290512204,0.0,151
24049.34375,31412.947265625,0.004038538783788681,0.0,152
22454.904296875,29286.853515625,0.003530673449859023,0.0,153
22168.048828125,29132.828125,0.003537457436323166,0.0,154
22494.041015625,30387.724609375,0.003853602334856987,0.0,155
21806.220703125,28960.826171875,0.003530878806486726,0.0,156
22013.951171875,28503.46875,0.003365152282640338,0.0,157
24739.0546875,31542.447265625,0.0042327819392085075,0.0,158
23119.1953125,30320.095703125,0.0037655753549188375,0.0,159
21260.80078125,28108.041015625,0.0033017073292285204,0.0,160
21639.14453125,28836.005859375,0.00342173152603209,0.0,161
21852.515625,28866.5625,0.00342970690689981,0.0,162
21364.908203125,28130.185546875,0.003324846038594842,0.0,163
23178.2734375,30968.216796875,0.003917842172086239,0.0,164
21016.578125,27562.587890625,0.0030397505033761263,0.0,165
21692.5,28263.330078125,0.003334765089675784,0.0,166
23078.896484375,29940.2109375,0.0036189958918839693,0.0,167
23259.8203125,31197.326171875,0.0039787497371435165,0.0,168
22831.724609375,30254.6875,0.003826752072200179,0.0,169
22828.748046875,30616.498046875,0.003845165716484189,0.0,170
23031.845703125,31122.021484375,0.004103018902242184,0.0,171
22672.603515625,30631.724609375,0.003909557592123747,0.0,172
24261.171875,32489.732421875,0.004451645538210869,0.0,173
24301.005859375,31005.369140625,0.003916427958756685,0.0,174
22502.5546875,29141.662109375,0.0036571230739355087,0.0,175
22160.900390625,29757.8203125,0.0035411857534199953,0.0,176
22149.927734375,28943.599609375,0.0034064706414937973,0.0,177
21882.7265625,28509.212890625,0.003312918357551098,0.0,178
25530.9375,32199.525390625,0.004277463536709547,0.0,179
25202.291015625,32922.66015625,0.004792656283825636,0.0,180
23495.818359375,31142.220703125,0.004038507584482431,0.0,181
25490.716796875,33671.60546875,0.00453660124912858,0.0,182
22323.572265625,30335.923828125,0.003909460734575987,0.0,183
22861.556640625,29838.072265625,0.0036211349070072174,0.0,184
22079.548828125,28947.609375,0.0034623611718416214,0.0,185
23157.40625,30797.6015625,0.0038340867031365633,0.0,186
23019.78125,30101.568359375,0.0037197789642959833,0.0,187
22686.2578125,29302.892578125,0.0035579202231019735,0.0,188
20938.578125,28263.466796875,0.0032464787364006042,0.0,189
22014.978515625,29042.720703125,0.00343866809271276,0.0,190
22332.806640625,28904.375,0.0033600761089473963,0.0,191
20518.603515625,27790.037109375,0.0032315682619810104,0.0,192
23262.2265625,29254.009765625,0.004005464259535074,0.0,193
25218.416015625,31825.0546875,0.004403518047183752,0.0,194
23598.634765625,30549.390625,0.003811025992035866,0.0,195
22481.623046875,29378.9140625,0.003616647096350789,0.0,196
23708.978515625,32224.494140625,0.004420008044689894,0.0,197
24178.0,31218.240234375,0.003977686166763306,0.0,198
20819.220703125,27844.896484375,0.003175811842083931,0.0,199
