MAE,RMSE,Loss,RegLoss,epoch
449888.5625,481273.0,0.6754891276359558,0.0,0
437313.28125,466273.78125,0.6449458599090576,0.0,1
420347.0625,448839.5,0.6068182587623596,0.0,2
405535.78125,429472.34375,0.5721262693405151,0.0,3
389218.9375,412776.0,0.5356672406196594,0.0,4
367516.78125,388539.875,0.48636960983276367,0.0,5
346048.75,364626.03125,0.43608465790748596,0.0,6
315530.875,331868.375,0.3697546422481537,0.0,7
284377.65625,298291.8125,0.3026701509952545,0.0,8
248644.390625,260788.421875,0.23130637407302856,0.0,9
208024.953125,220134.21875,0.1639697551727295,0.0,10
166780.453125,180490.015625,0.10850618779659271,0.0,11
128643.53125,146265.71875,0.07117142528295517,0.0,12
99311.8359375,117583.0703125,0.04685010388493538,0.0,13
81350.4765625,98792.5234375,0.032605186104774475,0.0,14
69850.9140625,84823.140625,0.024234598502516747,0.0,15
58832.28515625,72863.53125,0.01744822971522808,0.0,16
52333.55078125,63925.328125,0.013609356246888638,0.0,17
50417.62109375,61798.26953125,0.012275446206331253,0.0,18
49630.734375,61513.0546875,0.011915421113371849,0.0,19
48117.32421875,59207.984375,0.01113593578338623,0.0,20
49062.2578125,59959.33203125,0.01149357296526432,0.0,21
47004.82421875,58027.8046875,0.010667374357581139,0.0,22
46005.390625,56848.78515625,0.010121125727891922,0.0,23
45873.671875,56710.921875,0.00985641498118639,0.0,24
44726.46875,54962.984375,0.009507369250059128,0.0,25
44387.1953125,54410.1796875,0.009250878356397152,0.0,26
43323.53125,53516.859375,0.008804596029222012,0.0,27
42949.015625,52554.984375,0.008558081462979317,0.0,28
42804.578125,52238.578125,0.008549290709197521,0.0,29
42699.9140625,52005.54296875,0.008319179527461529,0.0,30
42207.90625,51719.29296875,0.008155742660164833,0.0,31
42050.125,51522.31640625,0.008076552301645279,0.0,32
41202.546875,50927.921875,0.007979227229952812,0.0,33
40742.5,50089.21484375,0.007616190239787102,0.0,34
41443.29296875,50610.63671875,0.007703922688961029,0.0,35
40092.375,49277.5625,0.007406844757497311,0.0,36
39838.6953125,49607.265625,0.00737624429166317,0.0,37
39513.421875,48634.2578125,0.007209912873804569,0.0,38
40099.421875,49185.64453125,0.007391538005322218,0.0,39
39213.8046875,48347.06640625,0.007027843035757542,0.0,40
38364.57421875,47286.58984375,0.006765750236809254,0.0,41
38001.578125,46560.3203125,0.006701149512082338,0.0,42
