MAE,RMSE,Loss,RegLoss,epoch
305206.0,375450.78125,0.42901426553726196,0.0,0
297450.5,362227.84375,0.4064500629901886,0.0,1
275139.40625,344051.84375,0.36397987604141235,0.0,2
259198.9375,325315.40625,0.32781094312667847,0.0,3
248252.46875,311737.78125,0.30592790246009827,0.0,4
224686.234375,282183.90625,0.25872835516929626,0.0,5
200911.796875,259814.21875,0.21535398066043854,0.0,6
183557.5,238504.78125,0.18319706618785858,0.0,7
167102.046875,215804.578125,0.15215222537517548,0.0,8
154227.96875,197516.40625,0.12855957448482513,0.0,9
146392.484375,182623.171875,0.11133094877004623,0.0,10
136088.8125,168995.796875,0.09560339897871017,0.0,11
125158.71875,155518.71875,0.08109308779239655,0.0,12
119162.53125,147072.8125,0.0721065104007721,0.0,13
110815.859375,136930.953125,0.06240381672978401,0.0,14
103557.375,129372.2109375,0.054612867534160614,0.0,15
95235.0,119998.3046875,0.04665492847561836,0.0,16
88754.0390625,110738.9453125,0.040124669671058655,0.0,17
80288.15625,100401.8359375,0.033132050186395645,0.0,18
76225.8671875,94940.5078125,0.02932475320994854,0.0,19
69269.625,86131.09375,0.024258894845843315,0.0,20
62777.2578125,77714.890625,0.020298250019550323,0.0,21
58849.58984375,71627.765625,0.017608819529414177,0.0,22
54755.12109375,66244.109375,0.015103810466825962,0.0,23
50175.734375,60402.60546875,0.012986849062144756,0.0,24
46996.609375,56192.54296875,0.011566690169274807,0.0,25
43731.296875,51788.23046875,0.009962380863726139,0.0,26
41531.078125,48510.0390625,0.008899698965251446,0.0,27
37420.71875,44203.08203125,0.00750085199251771,0.0,28
35150.296875,41303.5625,0.006725559011101723,0.0,29
32918.45703125,38500.60546875,0.0058597964234650135,0.0,30
30168.669921875,35373.609375,0.00507713807746768,0.0,31
27919.537109375,32829.16796875,0.00449232617393136,0.0,32
27023.744140625,31658.49609375,0.004269378259778023,0.0,33
24441.537109375,29316.080078125,0.0037375022657215595,0.0,34
23089.376953125,27630.443359375,0.0032952302135527134,0.0,35
21408.21875,26088.365234375,0.0030487622134387493,0.0,36
20393.630859375,25222.2265625,0.0028214766643941402,0.0,37
19474.59765625,24083.478515625,0.002640624064952135,0.0,38
18907.46875,23348.748046875,0.0025301044806838036,0.0,39
18656.244140625,22872.353515625,0.0024932315573096275,0.0,40
17580.49609375,22261.15234375,0.0023156502284109592,0.0,41
18297.654296875,22874.5546875,0.002497108420357108,0.0,42
16928.400390625,21337.3984375,0.002126381965354085,0.0,43
16765.544921875,21122.671875,0.002102103317156434,0.0,44
16846.16796875,21190.4765625,0.002133039990440011,0.0,45
16476.228515625,21022.875,0.0021458736155182123,0.0,46
16351.580078125,20424.0078125,0.0020701244939118624,0.0,47
16467.0703125,21145.767578125,0.0022367890924215317,0.0,48
16697.5234375,20682.6484375,0.0020279409363865852,0.0,49
16179.5576171875,20723.609375,0.0020234775729477406,0.0,50
15800.6962890625,20047.3984375,0.0019294735975563526,0.0,51
16800.95703125,21192.51953125,0.0021825330331921577,0.0,52
16825.154296875,21272.193359375,0.002171923406422138,0.0,53
17169.0703125,21808.421875,0.0023422332014888525,0.0,54
16540.271484375,20573.921875,0.0020484619308263063,0.0,55
16736.6875,21586.59765625,0.002330325311049819,0.0,56
17413.05078125,22258.87109375,0.0024460216518491507,0.0,57
16696.42578125,21154.265625,0.002169374143704772,0.0,58
16112.5087890625,21010.447265625,0.0021522727329283953,0.0,59
16025.9267578125,20152.45703125,0.001989149022847414,0.0,60
17220.8359375,21457.9140625,0.002358678262680769,0.0,61
18198.8359375,23438.259765625,0.002725074300542474,0.0,62
16955.041015625,22086.6796875,0.0023964534047991037,0.0,63
17416.4921875,21946.41796875,0.0024282331578433514,0.0,64
18155.5546875,22949.908203125,0.0027859220281243324,0.0,65
20859.75,26075.189453125,0.0032614776864647865,0.0,66
17233.2109375,23327.544921875,0.0027106022462248802,0.0,67
18035.720703125,23192.166015625,0.002642202889546752,0.0,68
18574.09765625,23267.716796875,0.0027250871062278748,0.0,69
18491.14453125,23257.125,0.002640450606122613,0.0,70
16726.37890625,21583.025390625,0.0023451815359294415,0.0,71
19878.921875,26395.16796875,0.0035380166955292225,0.0,72
18420.3125,23087.4296875,0.0025840180460363626,0.0,73
18979.220703125,24330.412109375,0.0029361711349338293,0.0,74
18363.28125,23650.396484375,0.002766910009086132,0.0,75
17135.220703125,22560.4375,0.002479558577761054,0.0,76
17203.0546875,22307.96484375,0.002479738323017955,0.0,77
20389.59765625,26414.78125,0.00371951493434608,0.0,78
20399.78125,26363.38671875,0.003338351147249341,0.0,79
19587.638671875,25743.953125,0.0034870952367782593,0.0,80
18802.28515625,24035.658203125,0.003070758655667305,0.0,81
18666.490234375,24059.439453125,0.002944203792139888,0.0,82
18329.771484375,24384.123046875,0.0029286963399499655,0.0,83
20381.05078125,26108.173828125,0.0034731109626591206,0.0,84
20671.830078125,26911.814453125,0.0036447709426283836,0.0,85
15915.91015625,20748.7265625,0.0021012132056057453,0.0,86
18121.158203125,23782.49609375,0.0029396105092018843,0.0,87
17741.42578125,22955.283203125,0.0026848826091736555,0.0,88
19342.27734375,24817.1640625,0.0030681779608130455,0.0,89
18593.06640625,24403.291015625,0.003140837885439396,0.0,90
21397.0234375,28325.7109375,0.004144005943089724,0.0,91
18741.78515625,24125.5390625,0.0028623987454921007,0.0,92
18336.8671875,23776.873046875,0.002823307178914547,0.0,93
20016.87109375,25784.666015625,0.003345847362652421,0.0,94
18157.25,23858.5234375,0.0030299390200525522,0.0,95
19763.078125,25861.642578125,0.00330160791054368,0.0,96
20040.98828125,26777.701171875,0.0036927105393260717,0.0,97
22378.4921875,27744.345703125,0.003935239277780056,0.0,98
26443.064453125,34738.0546875,0.006364821456372738,0.0,99
21479.84765625,28167.03515625,0.004048186354339123,0.0,100
17573.7265625,22847.318359375,0.0026625809259712696,0.0,101
20083.4140625,25811.4375,0.0033498434349894524,0.0,102
19555.470703125,25380.552734375,0.003204589942470193,0.0,103
20507.544921875,26266.21484375,0.0035610662307590246,0.0,104
19231.685546875,25409.775390625,0.0032967799343168736,0.0,105
22816.921875,29196.259765625,0.004392385482788086,0.0,106
22126.380859375,29127.482421875,0.004486830905079842,0.0,107
21389.0703125,29604.259765625,0.004656532779335976,0.0,108
27736.66796875,38287.2421875,0.008016342297196388,0.0,109
23256.69921875,31013.53515625,0.005001632031053305,0.0,110
21817.021484375,28263.115234375,0.004247368313372135,0.0,111
23952.4609375,31475.322265625,0.005120704881846905,0.0,112
20343.291015625,27345.38671875,0.003863407066091895,0.0,113
18766.703125,24260.287109375,0.0029083366971462965,0.0,114
21138.0078125,28069.123046875,0.0042820824310183525,0.0,115
25788.224609375,36093.21875,0.007115956861525774,0.0,116
24708.689453125,33393.078125,0.005702416878193617,0.0,117
25733.34375,35731.40234375,0.006586508359760046,0.0,118
25695.515625,34430.921875,0.006236800458282232,0.0,119
20797.693359375,27798.09375,0.003881162265315652,0.0,120
23608.4375,31812.6484375,0.005389477126300335,0.0,121
24864.634765625,34081.97265625,0.006496760994195938,0.0,122
21283.8125,28318.45703125,0.004171093925833702,0.0,123
19103.521484375,25093.25390625,0.003174254670739174,0.0,124
22205.3984375,29386.048828125,0.0045603858307003975,0.0,125
21762.501953125,29759.00390625,0.004786069039255381,0.0,126
25285.2890625,35812.70703125,0.006846458185464144,0.0,127
28655.435546875,37964.6875,0.007865618914365768,0.0,128
23768.10546875,31105.3828125,0.004767540842294693,0.0,129
19693.345703125,26303.40625,0.003604590892791748,0.0,130
20580.875,27114.615234375,0.0037454962730407715,0.0,131
27449.375,37184.4921875,0.007512058597058058,0.0,132
19561.76953125,26538.34375,0.0034930233377963305,0.0,133
18470.421875,24118.017578125,0.0029617154505103827,0.0,134
22053.513671875,29551.427734375,0.004353128839284182,0.0,135
19453.150390625,25787.1953125,0.0033566062338650227,0.0,136
21054.275390625,28455.74609375,0.004130973480641842,0.0,137
17991.537109375,23794.794921875,0.002868036041036248,0.0,138
19296.8515625,25038.96484375,0.0031524687074124813,0.0,139
25136.62890625,33686.0078125,0.006041740998625755,0.0,140
23564.14453125,32546.8828125,0.005754284095019102,0.0,141
20983.392578125,27841.724609375,0.004188649356365204,0.0,142
33292.90234375,49005.6171875,0.016332630068063736,0.0,143
31446.28515625,44324.875,0.01108463853597641,0.0,144
35887.95703125,46828.08984375,0.011531010270118713,0.0,145
25405.76171875,34281.6015625,0.0061000860296189785,0.0,146
19985.123046875,26894.419921875,0.003660891205072403,0.0,147
27528.193359375,40765.21484375,0.009636210277676582,0.0,148
23679.857421875,31701.66015625,0.005123510956764221,0.0,149
17744.912109375,23576.228515625,0.0028825034387409687,0.0,150
19187.29296875,25754.08203125,0.003452963661402464,0.0,151
22266.55078125,29112.92578125,0.004261154681444168,0.0,152
20252.826171875,26559.7890625,0.003726107766851783,0.0,153
18793.326171875,24052.642578125,0.0028880711179226637,0.0,154
17771.185546875,22872.1796875,0.002651189686730504,0.0,155
16068.2568359375,21089.017578125,0.0023146902676671743,0.0,156
17904.6171875,23043.328125,0.002869002753868699,0.0,157
21914.904296875,27878.169921875,0.0039843786507844925,0.0,158
17357.423828125,22576.81640625,0.002707153558731079,0.0,159
18686.18359375,24769.677734375,0.003190812887623906,0.0,160
21035.0546875,26710.0546875,0.0036871156189590693,0.0,161
20732.064453125,27385.47265625,0.003938878420740366,0.0,162
19819.73046875,26319.3671875,0.0035903723910450935,0.0,163
17821.841796875,24059.224609375,0.0029193153604865074,0.0,164
21682.322265625,29103.611328125,0.0044187079183757305,0.0,165
18372.359375,24491.962890625,0.0031463573686778545,0.0,166
19115.2421875,24800.748046875,0.003071265062317252,0.0,167
24759.806640625,32587.482421875,0.005485155154019594,0.0,168
22543.494140625,30676.361328125,0.00522654689848423,0.0,169
20060.830078125,27385.814453125,0.003932538442313671,0.0,170
16760.89453125,21830.158203125,0.0024444586597383022,0.0,171
18211.08984375,23329.46484375,0.002990982262417674,0.0,172
19187.4296875,26258.833984375,0.00349087524227798,0.0,173
17010.7421875,22788.025390625,0.0026546998415142298,0.0,174
18526.890625,24694.796875,0.0034147975966334343,0.0,175
18339.736328125,25068.501953125,0.0032323142513632774,0.0,176
17305.36328125,22612.806640625,0.0026233787648379803,0.0,177
17248.67578125,23287.876953125,0.0027610594406723976,0.0,178
16663.8046875,21798.0234375,0.0025051417760550976,0.0,179
16815.21484375,22091.330078125,0.002447775797918439,0.0,180
18951.646484375,24358.806640625,0.0030353472102433443,0.0,181
27480.4453125,35233.03125,0.006386652588844299,0.0,182
23559.740234375,30248.8515625,0.0045014857314527035,0.0,183
18907.994140625,25271.25,0.003256490221247077,0.0,184
20341.60546875,26689.265625,0.0035259451251477003,0.0,185
20220.513671875,27062.453125,0.0037951739504933357,0.0,186
22012.4609375,28735.1171875,0.004581053741276264,0.0,187
26457.966796875,35896.546875,0.006853022146970034,0.0,188
21632.1640625,29296.544921875,0.004692223388701677,0.0,189
16707.994140625,21953.634765625,0.0024416183587163687,0.0,190
19809.806640625,25847.958984375,0.0034178609494119883,0.0,191
17387.046875,23389.216796875,0.0028500561602413654,0.0,192
16299.91015625,22196.07421875,0.0025067010428756475,0.0,193
15351.8056640625,20182.9296875,0.0020659370347857475,0.0,194
17789.146484375,23095.654296875,0.0026791656855493784,0.0,195
19557.119140625,25884.107421875,0.0033683604560792446,0.0,196
17693.2265625,23783.1328125,0.002905084751546383,0.0,197
19547.755859375,25106.796875,0.003096838016062975,0.0,198
15838.4130859375,21265.34375,0.002403516788035631,0.0,199
16489.70703125,21332.486328125,0.002380016492679715,0.0,200
17069.833984375,22252.0703125,0.002457142574712634,0.0,201
16836.85546875,22517.05859375,0.0025977862533181906,0.0,202
17178.775390625,22641.296875,0.0026395292952656746,0.0,203
16428.908203125,21949.947265625,0.002494683489203453,0.0,204
16151.09765625,20987.9453125,0.002246963558718562,0.0,205
17783.86328125,23552.3828125,0.002904660766944289,0.0,206
17963.38671875,24261.9375,0.00304594193585217,0.0,207
16126.7607421875,20994.986328125,0.0021498713176697493,0.0,208
18704.76171875,24825.810546875,0.003177894977852702,0.0,209
16486.7109375,21468.87109375,0.0024262703955173492,0.0,210
15176.81640625,20246.84765625,0.002042801585048437,0.0,211
16483.142578125,21264.4921875,0.0022678521927446127,0.0,212
16588.5546875,21732.822265625,0.0024419957771897316,0.0,213
16883.8671875,22592.552734375,0.0025923242792487144,0.0,214
15785.705078125,21012.3828125,0.00228687166236341,0.0,215
15900.248046875,21493.912109375,0.0022927247919142246,0.0,216
15810.93359375,21076.474609375,0.002284259768202901,0.0,217
17069.61328125,22397.78125,0.0026409572456032038,0.0,218
18461.15625,23962.568359375,0.0029049748554825783,0.0,219
15828.751953125,20827.927734375,0.002201708033680916,0.0,220
16783.3984375,21846.724609375,0.0024306480772793293,0.0,221
17936.029296875,23517.6171875,0.0028561209328472614,0.0,222
17308.763671875,23008.02734375,0.0026735286228358746,0.0,223
16299.5419921875,21752.96875,0.0024394739884883165,0.0,224
16218.3798828125,21673.50390625,0.002338133053854108,0.0,225
15083.9599609375,19879.185546875,0.002104235114529729,0.0,226
16524.322265625,22626.021484375,0.0026314870920032263,0.0,227
17603.53515625,22377.5234375,0.002548368414863944,0.0,228
16663.623046875,21804.87109375,0.00252795172855258,0.0,229
16929.142578125,22039.61328125,0.0024292822927236557,0.0,230
15582.7880859375,19931.423828125,0.002014702185988426,0.0,231
14393.1337890625,18822.63671875,0.0018159846076741815,0.0,232
15372.6337890625,19829.92578125,0.001974651822820306,0.0,233
14515.978515625,18956.537109375,0.001868053455837071,0.0,234
16880.7109375,21408.642578125,0.002357279183343053,0.0,235
15445.421875,20103.541015625,0.0020499899983406067,0.0,236
14521.99609375,19275.478515625,0.0018836433300748467,0.0,237
14860.27734375,19119.6796875,0.001895967056043446,0.0,238
14592.4306640625,19983.853515625,0.002042962471023202,0.0,239
16820.171875,21713.9453125,0.0024045039899647236,0.0,240
18058.19921875,23084.98046875,0.00267419102601707,0.0,241
16704.513671875,21489.841796875,0.0022936081513762474,0.0,242
14816.1650390625,18998.7890625,0.001801818609237671,0.0,243
14414.939453125,19304.03515625,0.001906745950691402,0.0,244
14092.05078125,18724.1875,0.0017288511153310537,0.0,245
14585.90234375,19199.9921875,0.0018205589149147272,0.0,246
14070.7197265625,18407.0859375,0.0017302226042374969,0.0,247
13985.4609375,18505.40234375,0.001775618176907301,0.0,248
14219.3193359375,18175.6796875,0.0016534518217667937,0.0,249
14352.42578125,19078.732421875,0.001817192300222814,0.0,250
14387.20703125,18895.6640625,0.0018384860595688224,0.0,251
13991.431640625,18117.611328125,0.0017245240742340684,0.0,252
14340.005859375,18690.59765625,0.0017339850310236216,0.0,253
14267.251953125,18689.166015625,0.0018017186084762216,0.0,254
13818.52734375,18127.43359375,0.0016667909221723676,0.0,255
13891.5029296875,18020.0703125,0.0016552477609366179,0.0,256
13544.412109375,17487.8203125,0.0015954419504851103,0.0,257
13279.888671875,17539.609375,0.0015600848710164428,0.0,258
14037.548828125,18154.03125,0.0016443609492853284,0.0,259
13973.81640625,17972.9140625,0.0016874385764822364,0.0,260
13867.9365234375,17934.26171875,0.0016153515316545963,0.0,261
13583.6767578125,17635.2421875,0.001598024507984519,0.0,262
14200.3212890625,18436.810546875,0.0016816385323181748,0.0,263
14096.365234375,18082.115234375,0.0016875192523002625,0.0,264
13712.005859375,18354.6484375,0.0016799443401396275,0.0,265
13580.169921875,17749.298828125,0.001610486418940127,0.0,266
13391.923828125,17569.671875,0.0015449852216988802,0.0,267
13732.75,17683.78125,0.0016099036438390613,0.0,268
13904.8232421875,18943.0703125,0.0018510259687900543,0.0,269
13606.74609375,17938.591796875,0.001629571313969791,0.0,270
13704.98046875,18061.287109375,0.0016277249669656157,0.0,271
13755.4736328125,17704.236328125,0.0016092496225610375,0.0,272
13455.9287109375,17440.705078125,0.0015518119325861335,0.0,273
13107.41015625,17228.98828125,0.0014881123788654804,0.0,274
13145.64453125,17164.513671875,0.0015178496250882745,0.0,275
13415.1591796875,17369.90625,0.0015662782825529575,0.0,276
13811.044921875,17724.68359375,0.0017038349760696292,0.0,277
13416.279296875,17294.595703125,0.0015054778195917606,0.0,278
13720.044921875,17745.111328125,0.0015905549516901374,0.0,279
13504.7548828125,17535.984375,0.0015462449518963695,0.0,280
13224.3681640625,17188.931640625,0.001486482797190547,0.0,281
13235.447265625,17226.73828125,0.001519081648439169,0.0,282
13282.6826171875,17255.486328125,0.0015384728321805596,0.0,283
13101.3896484375,17000.8984375,0.0014814590103924274,0.0,284
13218.36328125,17081.697265625,0.0014950101030990481,0.0,285
13146.6943359375,17005.552734375,0.001470061601139605,0.0,286
13148.814453125,17059.935546875,0.0014760280027985573,0.0,287
13313.95703125,17347.826171875,0.0015061809681355953,0.0,288
13156.04296875,17240.888671875,0.001489366521127522,0.0,289
13044.0205078125,16926.9375,0.0014676214195787907,0.0,290
12985.8486328125,17010.2265625,0.0014417996862903237,0.0,291
13036.853515625,17233.419921875,0.0014594926033169031,0.0,292
12944.7548828125,16949.802734375,0.00143351627048105,0.0,293
13139.7109375,17332.2421875,0.0014876530040055513,0.0,294
13350.0146484375,17324.548828125,0.001506481203250587,0.0,295
12936.958984375,16759.3828125,0.001436265418305993,0.0,296
13035.51171875,16788.8203125,0.0014481190592050552,0.0,297
12800.49609375,16337.205078125,0.0014134513912722468,0.0,298
13072.365234375,16939.837890625,0.0014520658878609538,0.0,299
